timestamp,node_id,node_type,depth_m_avg,depth_m_max,head_m_avg,head_m_max,flooding_cms_instant,flooding_cms_max_15min,flooding_volume_m3_15min,total_inflow_cms_avg,total_inflow_cms_max,risk_level
2017-07-01 05:45:00,G70F11P,junction,0.6203800508393483,0.6203800508393483,11.539380050839346,11.539380050839346,0.0,0.0,0.0,0.00040973606435993075,0.0004323465078898319,green
2017-07-01 05:45:00,G71F04R,storage,4.837217930445573e-05,4.837217930445573e-05,12.740048372179302,12.740048372179302,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G71F05R,storage,3.0556294621094635e-05,3.0556294621094635e-05,13.740030556294622,13.740030556294622,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G71F05R_skyl,storage,3.04678406009096e-05,3.04678406009096e-05,13.840030467840599,13.840030467840599,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G71F060,junction,0.09251146565419362,0.09297378774545245,16.742511465654193,16.742973787745452,0.0,0.0,0.0,0.013745841505671536,0.013905507245970648,green
2017-07-01 05:45:00,G71F090,storage,0.12112737747713388,0.12192832105577685,17.140127377477132,17.140928321055775,0.0,0.0,0.0,0.013377098291083312,0.01365532804388929,green
2017-07-01 05:45:00,G71F12P,junction,0.15260020948959943,0.15636403599648446,10.9716002094896,10.975364035996485,0.0,0.0,0.0,6.562568116746974e-05,6.937646922733915e-05,green
2017-07-01 05:45:00,G71F320,storage,0.0,0.0,12.46,12.46,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G71F68Y,storage,1.0132836054632246,1.0132836054632246,11.853283605463222,11.853283605463222,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G71R050,storage,0.004428939457615918,0.0045888034796198445,10.354428939457616,10.354588803479619,0.0,0.0,0.0,7.734801374304418e-05,8.399994386583653e-05,green
2017-07-01 05:45:00,G72R33B,storage,0.027710018587196142,0.03182298766167247,25.127710018587194,25.131822987661668,0.0,0.0,0.0,0.0040683966780671555,0.02005514123476401,green
2017-07-01 05:45:00,G72R34R,storage,0.0,0.0,30.07,30.07,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G72R520,storage,0.41548648926667586,0.4162961018927277,30.495486489266675,30.49629610189272,0.0,0.0,0.0,0.0015975923061840888,0.013792320989871057,green
2017-07-01 05:45:00,G72R70B,storage,3.0455469926522133e-05,3.0455469926522133e-05,23.919030455469922,23.919030455469922,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G72R83B,storage,1.7955779400696912,1.7956749220008723,30.49557794006969,30.495674922000873,0.0,0.0,0.0,0.00013910161723962357,0.00015298529420575257,green
2017-07-01 05:45:00,G72R84B,storage,0.5312026012783803,0.5326248739490522,28.71120260127838,28.712624873949053,0.0,0.0,0.0,0.0005146977077841396,0.0005543896443828478,green
2017-07-01 05:45:00,G80F11B,storage,3.041483435591351e-05,3.041483435591351e-05,34.860030414834355,34.860030414834355,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G80F13P,storage,1.0186713977492508,1.0970172605255288,34.03767139774924,34.116017260525524,0.0,0.0,0.0,0.0009028458238090369,0.0009426274072214832,green
2017-07-01 05:45:00,G80F240,junction,0.0007252297093852507,0.002056287962207575,49.459725229709385,49.46105628796221,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 05:45:00,G80F66Y,storage,0.019608415476542795,0.020247463053339708,34.18860841547654,34.189247463053334,0.0,0.0,0.0,0.0005469554618583629,0.000585221298555807,green
2017-07-01 05:45:00,G_ADD,outfall,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G70F100,junction,0.02266549138817717,0.02297826219858181,15.241665491388176,15.24197826219858,0.0,0.0,0.0,0.00040517620647134776,0.000427141871639357,green
2017-07-01 06:00:00,G70F11P,junction,0.6203800508393483,0.6203800508393483,11.539380050839346,11.539380050839346,0.0,0.0,0.0,0.00040517620647134776,0.000427141871639357,green
2017-07-01 06:00:00,G71F04R,storage,4.837217930445573e-05,4.837217930445573e-05,12.740048372179302,12.740048372179302,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G71F05R,storage,3.0556294621094635e-05,3.0556294621094635e-05,13.740030556294622,13.740030556294622,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G71F05R_skyl,storage,3.04678406009096e-05,3.04678406009096e-05,13.840030467840599,13.840030467840599,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G71F060,junction,0.08912293314898005,0.09138971799488183,16.739122933148977,16.74138971799488,0.0,0.0,0.0,0.012627121711304598,0.013342932210173157,green
2017-07-01 06:00:00,G71F090,storage,0.11621306766427554,0.11923730162316727,17.13521306766427,17.138237301623164,0.0,0.0,0.0,0.011927771535516527,0.01277233344747871,green
2017-07-01 06:00:00,G71F12P,junction,0.1613379183823495,0.16614006940095347,10.98033791838235,10.985140069400954,0.0,0.0,0.0,7.88567761001206e-05,8.424044931415907e-05,green
2017-07-01 06:00:00,G71F320,storage,0.0,0.0,12.46,12.46,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G71F68Y,storage,1.0132836054632246,1.0132836054632246,11.853283605463222,11.853283605463222,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G71R050,storage,0.0041167923405006825,0.004255040804751049,10.3541167923405,10.35425504080475,0.0,0.0,0.0,6.515698431381479e-05,7.035024587160123e-05,green
2017-07-01 06:00:00,G72R33B,storage,0.01864882057918094,0.020337666370418287,25.11864882057918,25.120337666370418,0.0,0.0,0.0,0.004045302054140069,0.02004451334397361,green
2017-07-01 06:00:00,G72R34R,storage,0.0,0.0,30.07,30.07,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G72R520,storage,0.4154238503285311,0.4158240996620688,30.495423850328528,30.495824099662066,0.0,0.0,0.0,0.0015427326490441633,0.013434069439487037,green
