subcatchment_id,rain_gage_id,outlet_node,area,impervious_percent,width,slope,curb_length,snow_pack,polygon_points,subarea_params,infiltration_params,model_version,is_added
G72R200_17750_7,rg5425,G72R84B,0.338,0.7299999999999999,58.109,0.03,0.0,,"[[""583080.891"", ""6133711.107""], [""583115.281"", ""6133692.870""], [""583170.315"", ""6133692.870""], [""583187.607"", ""6133690.195""], [""583205.703"", ""6133687.396""], [""583225.042"", ""6133653.807""], [""583231.042"", ""6133652.534""], [""583227.955"", ""6133631.464""], [""583221.527"", ""6133640.436""], [""583197.397"", ""6133658.057""], [""583182.633"", ""6133663.455""], [""583133.104"", ""6133677.742""], [""583109.238"", ""6133685.865""], [""583096.935"", ""6133690.892""], [""583079.472"", ""6133694.596""], [""583058.177"", ""6133704.977""], [""583066.561"", ""6133721.134""], [""583080.356"", ""6133711.391""], [""583080.891"", ""6133711.107""]]","[""G72R200_17750_7"", ""0.0025299859813713993"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R200_17750_7"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R205_17757_10,rg5425,G72R83B,0.628,45.09000000000001,79.264,0.03,0.0,,"[[""583046.193"", ""6133596.295""], [""583046.921"", ""6133595.662""], [""583045.659"", ""6133578.854""], [""583040.155"", ""6133563.191""], [""583025.550"", ""6133537.791""], [""583007.558"", ""6133551.337""], [""582987.027"", ""6133556.417""], [""582954.453"", ""6133548.952""], [""582944.594"", ""6133567.135""], [""582948.027"", ""6133571.913""], [""582948.027"", ""6133601.547""], [""582948.159"", ""6133617.554""], [""582948.121"", ""6133618.597""], [""583000.148"", ""6133619.826""], [""583019.319"", ""6133619.634""], [""583046.193"", ""6133596.295""]]","[""G72R205_17757_10"", ""0.003451045600981304"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R205_17757_10"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R205_17757_11,rg5425,G72R83B,1.074,40.37,103.62,0.03,0.0,,"[[""583025.550"", ""6133537.791""], [""583042.642"", ""6133513.912""], [""583052.802"", ""6133507.562""], [""583055.385"", ""6133506.887""], [""583049.361"", ""6133471.601""], [""583045.506"", ""6133445.581""], [""583033.941"", ""6133415.706""], [""583030.086"", ""6133401.250""], [""583023.151"", ""6133397.985""], [""583012.348"", ""6133412.167""], [""582946.605"", ""6133499.850""], [""582946.626"", ""6133499.863""], [""582960.443"", ""6133508.124""], [""582931.786"", ""6133549.308""], [""582944.594"", ""6133567.135""], [""582954.453"", ""6133548.952""], [""582987.027"", ""6133556.417""], [""583007.558"", ""6133551.337""], [""583025.550"", ""6133537.791""]]","[""G72R205_17757_11"", ""0.004511472360386591"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R205_17757_11"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R205_17757_19,rg5425,G72R84B,0.274,0.2300000000000001,52.328,0.03,0.0,,"[[""582802.586"", ""6133799.241""], [""582757.019"", ""6133767.146""], [""582741.848"", ""6133789.743""], [""582717.159"", ""6133823.820""], [""582716.884"", ""6133827.208""], [""582724.005"", ""6133840.940""], [""582788.945"", ""6133806.440""], [""582802.586"", ""6133799.241""]]","[""G72R205_17757_19"", ""0.002278289188132692"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R205_17757_19"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R205_17757_20,rg5425,G72R84B,0.537,2.21,73.297,0.03,0.0,,"[[""582866.800"", ""6133772.860""], [""582858.375"", ""6133769.797""], [""582849.337"", ""6133766.510""], [""582827.319"", ""6133747.345""], [""582822.480"", ""6133749.872""], [""582819.752"", ""6133747.647""], [""582789.471"", ""6133722.954""], [""582760.399"", ""6133762.112""], [""582757.019"", ""6133767.146""], [""582802.586"", ""6133799.241""], [""582827.112"", ""6133816.516""], [""582853.306"", ""6133814.929""], [""582866.800"", ""6133772.860""]]","[""G72R205_17757_20"", ""0.003191250623424589"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R205_17757_20"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R205_17757_22,rg5425,G72R84B,0.516,0.0,71.82,0.03,0.0,,"[[""583018.330"", ""6133754.739""], [""583025.852"", ""6133738.907""], [""583027.402"", ""6133728.966""], [""583020.841"", ""6133714.572""], [""582990.638"", ""6133704.102""], [""582989.091"", ""6133703.565""], [""582975.755"", ""6133701.872""], [""582966.851"", ""6133704.068""], [""582966.945"", ""6133704.205""], [""582964.612"", ""6133704.620""], [""582951.334"", ""6133706.983""], [""582934.136"", ""6133716.508""], [""582919.302"", ""6133731.172""], [""582919.621"", ""6133733.219""], [""582906.710"", ""6133748.141""], [""582895.392"", ""6133754.918""], [""583016.419"", ""6133758.760""], [""583018.330"", ""6133754.739""]]","[""G72R205_17757_22"", ""0.003126944073759553"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R205_17757_22"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R211_8116,rg5425,G72R211,1.106,40.779999999999994,63.06800000000001,0.03,0.0,,"[[""582946.626"", ""6133499.863""], [""582946.605"", ""6133499.850""], [""583012.348"", ""6133412.167""], [""582977.784"", ""6133403.430""], [""582946.114"", ""6133395.428""], [""582930.771"", ""6133391.546""], [""582914.812"", ""6133389.226""], [""582898.621"", ""6133398.905""], [""582872.179"", ""6133421.377""], [""582854.107"", ""6133425.012""], [""582921.342"", ""6133526.906""], [""582946.626"", ""6133499.863""]]","[""G72R211_8116"", ""0.0027458940245595593"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R211_8116"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R211_81162,rg5425,G72R410,0.274,46.87,30.961,0.03,0.0,,"[[""582931.786"", ""6133549.308""], [""582960.443"", ""6133508.124""], [""582946.626"", ""6133499.863""], [""582921.342"", ""6133526.906""], [""582854.107"", ""6133425.012""], [""582844.313"", ""6133414.816""], [""582845.031"", ""6133428.836""], [""582863.443"", ""6133458.200""], [""582895.334"", ""6133513.830""], [""582910.889"", ""6133539.377""], [""582915.669"", ""6133547.227""], [""582927.505"", ""6133555.461""], [""582931.786"", ""6133549.308""]]","[""G72R211_81162"", ""0.0013479993799452735"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R211_81162"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R230_8117,rg5425,G72R240,0.648,46.34000000000001,56.688,0.03,0.0,,"[[""582910.889"", ""6133539.377""], [""582895.334"", ""6133513.830""], [""582863.443"", ""6133458.200""], [""582808.776"", ""6133492.104""], [""582820.433"", ""6133509.339""], [""582858.412"", ""6133560.091""], [""582859.039"", ""6133579.099""], [""582872.851"", ""6133593.471""], [""582910.889"", ""6133539.377""]]","[""G72R230_8117"", ""0.002468117594726839"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R230_8117"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R240_8118,rg5425,G72R240,0.187,46.4,82.507,0.03,0.0,,"[[""582863.443"", ""6133458.200""], [""582845.031"", ""6133428.836""], [""582841.873"", ""6133436.772""], [""582793.224"", ""6133469.799""], [""582808.776"", ""6133492.104""], [""582863.443"", ""6133458.200""]]","[""G72R240_8118"", ""0.0035922413630420425"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R240_8118"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R260_8119,rg5425,G72R260,0.236,25.219999999999995,80.875,0.03,0.0,,"[[""582845.031"", ""6133428.836""], [""582844.313"", ""6133414.816""], [""582831.620"", ""6133399.571""], [""582831.505"", ""6133399.665""], [""582828.251"", ""6133402.327""], [""582804.172"", ""6133422.025""], [""582774.668"", ""6133446.400""], [""582793.224"", ""6133469.799""], [""582841.873"", ""6133436.772""], [""582845.031"", ""6133428.836""]]","[""G72R260_8119"", ""0.0035211863264453342"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R260_8119"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R270_8120,rg5425,G72R270,0.165,33.73,63.124,0.03,0.0,,"[[""582793.224"", ""6133469.799""], [""582774.668"", ""6133446.400""], [""582746.228"", ""6133469.859""], [""582733.909"", ""6133480.481""], [""582751.508"", ""6133505.964""], [""582793.224"", ""6133469.799""]]","[""G72R270_8120"", ""0.002748332187580034"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R270_8120"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R271_8121,rg5425,G72R271,0.145,44.72,55.18,0.03,0.0,,"[[""582808.776"", ""6133492.104""], [""582793.224"", ""6133469.799""], [""582751.508"", ""6133505.964""], [""582769.103"", ""6133526.307""], [""582808.776"", ""6133492.104""]]","[""G72R271_8121"", ""0.0024024613476754685"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R271_8121"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R654_8151,rg5425,G72R654,0.516,41.53000000000001,411.037,0.03,0.0,,"[[""583233.000"", ""6133431.239""], [""583233.142"", ""6133431.048""], [""583203.064"", ""6133408.555""], [""583208.654"", ""6133397.167""], [""583184.006"", ""6133381.650""], [""583179.196"", ""6133388.623""], [""583175.428"", ""6133398.728""], [""583166.086"", ""6133408.902""], [""583159.378"", ""6133416.262""], [""583130.684"", ""6133443.121""], [""583132.422"", ""6133444.927""], [""583133.600"", ""6133446.151""], [""583135.128"", ""6133447.374""], [""583156.260"", ""6133464.279""], [""583183.979"", ""6133486.454""], [""583208.265"", ""6133458.056""], [""583214.401"", ""6133450.209""], [""583219.309"", ""6133449.547""], [""583233.000"", ""6133431.239""]]","[""G72R654_8151"", ""0.017895985954412497"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R654_8151"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R655_8152,rg5425,G72R655,0.514,6.010000000000002,217.882,0.03,0.0,,"[[""583223.478"", ""6133366.947""], [""583225.578"", ""6133362.686""], [""583238.784"", ""6133350.561""], [""583251.106"", ""6133347.646""], [""583253.936"", ""6133338.977""], [""583251.410"", ""6133330.992""], [""583254.887"", ""6133310.544""], [""583261.947"", ""6133309.807""], [""583235.596"", ""6133291.957""], [""583234.681"", ""6133298.651""], [""583201.977"", ""6133286.105""], [""583199.598"", ""6133291.838""], [""583196.884"", ""6133297.422""], [""583193.846"", ""6133302.834""], [""583190.491"", ""6133308.058""], [""583199.109"", ""6133314.100""], [""583194.280"", ""6133321.702""], [""583185.332"", ""6133315.428""], [""583169.262"", ""6133338.348""], [""583199.329"", ""6133359.428""], [""583184.006"", ""6133381.650""], [""583208.654"", ""6133397.167""], [""583212.582"", ""6133389.164""], [""583223.478"", ""6133366.947""]]","[""G72R655_8152"", ""0.009486282771914217"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R655_8152"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R656_8153,rg5425,G72R656,0.645,32.49000000000001,387.855,0.03,0.0,,"[[""583309.008"", ""6133404.221""], [""583314.368"", ""6133392.681""], [""583315.781"", ""6133389.640""], [""583316.184"", ""6133388.771""], [""583316.312"", ""6133388.496""], [""583317.081"", ""6133380.673""], [""583319.527"", ""6133355.810""], [""583321.922"", ""6133331.451""], [""583321.972"", ""6133330.947""], [""583325.049"", ""6133299.661""], [""583325.411"", ""6133295.981""], [""583324.726"", ""6133295.917""], [""583324.001"", ""6133303.793""], [""583308.993"", ""6133302.412""], [""583305.421"", ""6133301.329""], [""583299.430"", ""6133301.917""], [""583283.920"", ""6133307.513""], [""583261.947"", ""6133309.807""], [""583254.887"", ""6133310.544""], [""583251.410"", ""6133330.992""], [""583253.936"", ""6133338.977""], [""583251.106"", ""6133347.646""], [""583238.784"", ""6133350.561""], [""583225.578"", ""6133362.686""], [""583223.478"", ""6133366.947""], [""583260.075"", ""6133384.208""], [""583269.093"", ""6133386.181""], [""583307.601"", ""6133404.344""], [""583307.889"", ""6133403.741""], [""583309.008"", ""6133404.221""]]","[""G72R656_8153"", ""0.01688667354118646"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R656_8153"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R657_8154,rg5425,G72R657,0.466,35.44,311.642,0.03,0.0,,"[[""583309.008"", ""6133404.221""], [""583307.889"", ""6133403.741""], [""583307.601"", ""6133404.344""], [""583269.093"", ""6133386.181""], [""583260.075"", ""6133384.208""], [""583223.478"", ""6133366.947""], [""583212.582"", ""6133389.164""], [""583208.654"", ""6133397.167""], [""583203.064"", ""6133408.555""], [""583233.142"", ""6133431.048""], [""583233.000"", ""6133431.239""], [""583239.891"", ""6133437.047""], [""583249.033"", ""6133424.822""], [""583268.648"", ""6133439.490""], [""583285.035"", ""6133451.743""], [""583286.533"", ""6133452.609""], [""583298.816"", ""6133426.164""], [""583309.008"", ""6133404.221""]]","[""G72R657_8154"", ""0.013568464286195694"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R657_8154"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R658_8155,rg5425,G72R658,0.142,50.71000000000001,48.494,0.03,0.0,,"[[""583239.891"", ""6133437.047""], [""583233.000"", ""6133431.239""], [""583219.309"", ""6133449.547""], [""583214.401"", ""6133450.209""], [""583208.265"", ""6133458.056""], [""583183.979"", ""6133486.454""], [""583206.204"", ""6133504.234""], [""583226.027"", ""6133471.516""], [""583232.180"", ""6133463.635""], [""583227.172"", ""6133459.957""], [""583226.461"", ""6133455.006""], [""583239.891"", ""6133437.047""]]","[""G72R658_8155"", ""0.002111362098480866"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R658_8155"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R659_8156,rg5425,G72R659,0.07,4.320000000000001,10.001,0.03,0.0,,"[[""583293.735"", ""6133447.842""], [""583290.071"", ""6133446.385""], [""583263.550"", ""6133502.089""], [""583263.546"", ""6133502.099""], [""583247.288"", ""6133537.101""], [""583246.993"", ""6133536.865""], [""583246.401"", ""6133538.109""], [""583249.750"", ""6133539.971""], [""583261.258"", ""6133531.532""], [""583260.567"", ""6133531.257""], [""583293.735"", ""6133447.842""]]","[""G72R659_8156"", ""0.0004354297922816665"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R659_8156"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R659_8157,rg5425,G72R659,0.452,37.81999999999999,399.942,0.03,0.0,,"[[""583263.550"", ""6133502.089""], [""583265.316"", ""6133498.287""], [""583269.272"", ""6133489.770""], [""583286.533"", ""6133452.609""], [""583285.035"", ""6133451.743""], [""583268.648"", ""6133439.490""], [""583249.033"", ""6133424.822""], [""583239.891"", ""6133437.047""], [""583226.461"", ""6133455.006""], [""583227.172"", ""6133459.957""], [""583232.180"", ""6133463.635""], [""583226.027"", ""6133471.516""], [""583206.204"", ""6133504.234""], [""583219.876"", ""6133515.172""], [""583246.245"", ""6133536.267""], [""583246.429"", ""6133536.414""], [""583246.548"", ""6133536.509""], [""583246.993"", ""6133536.865""], [""583247.288"", ""6133537.101""], [""583263.546"", ""6133502.099""], [""583263.550"", ""6133502.089""]]","[""G72R659_8157"", ""0.017412924905980832"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R659_8157"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R661_8158,rg5425,G72R661,0.438,28.89,241.243,0.03,0.0,,"[[""583133.206"", ""6133382.015""], [""583133.176"", ""6133379.184""], [""583133.466"", ""6133376.367""], [""583134.073"", ""6133373.601""], [""583134.988"", ""6133370.922""], [""583136.201"", ""6133368.363""], [""583137.695"", ""6133365.959""], [""583102.906"", ""6133341.568""], [""583112.949"", ""6133327.244""], [""583086.415"", ""6133308.640""], [""583069.857"", ""6133332.437""], [""583052.583"", ""6133357.263""], [""583050.678"", ""6133360.000""], [""583054.552"", ""6133364.024""], [""583087.029"", ""6133397.766""], [""583087.666"", ""6133398.428""], [""583092.282"", ""6133403.224""], [""583133.940"", ""6133386.566""], [""583133.468"", ""6133384.307""], [""583133.206"", ""6133382.015""]]","[""G72R661_8158"", ""0.0105033885990807"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R661_8158"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R662_8159,rg5425,G72R662,0.27,27.820000000000004,353.5630000000001,0.03,0.0,,"[[""583194.542"", ""6133277.032""], [""583166.716"", ""6133257.523""], [""583162.048"", ""6133254.250""], [""583177.712"", ""6133231.909""], [""583178.773"", ""6133230.389""], [""583178.975"", ""6133230.099""], [""583153.303"", ""6133212.995""], [""583152.244"", ""6133214.495""], [""583136.719"", ""6133236.491""], [""583129.640"", ""6133246.520""], [""583122.662"", ""6133256.548""], [""583152.655"", ""6133277.577""], [""583184.169"", ""6133299.672""], [""583186.715"", ""6133295.374""], [""583189.031"", ""6133290.950""], [""583191.112"", ""6133286.409""], [""583192.951"", ""6133281.766""], [""583194.542"", ""6133277.032""]]","[""G72R662_8159"", ""0.015393647000148279"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R662_8159"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R820_8160,rg5425,G72R820,0.29100000000000004,39.12,30.708,0.03,0.0,,"[[""583026.275"", ""6132801.687""], [""583004.248"", ""6132769.649""], [""583016.549"", ""6132761.067""], [""583039.147"", ""6132756.204""], [""583038.861"", ""6132745.906""], [""583015.405"", ""6132749.053""], [""582988.802"", ""6132755.918""], [""582979.076"", ""6132765.644""], [""583032.568"", ""6132825.430""], [""583030.562"", ""6132827.784""], [""582997.889"", ""6132833.856""], [""582960.459"", ""6132834.792""], [""582945.893"", ""6132835.156""], [""582945.893"", ""6132842.550""], [""582959.918"", ""6132842.838""], [""582983.656"", ""6132843.324""], [""583012.955"", ""6132843.924""], [""583021.605"", ""6132843.765""], [""583046.508"", ""6132843.912""], [""583046.519"", ""6132843.910""], [""583060.630"", ""6132841.360""], [""583062.867"", ""6132844.539""], [""583060.630"", ""6132841.349""], [""583056.024"", ""6132840.580""], [""583026.283"", ""6132801.687""], [""583026.275"", ""6132801.687""]]","[""G72R820_8160"", ""0.0013369841077277688"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R820_8160"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R890_8161,rg5425,G72R890,0.17,31.190000000000005,114.763,0.03,0.0,,"[[""582976.052"", ""6132888.858""], [""582974.114"", ""6132879.415""], [""582972.791"", ""6132877.923""], [""582972.266"", ""6132876.449""], [""582983.581"", ""6132876.247""], [""582983.651"", ""6132844.412""], [""582983.656"", ""6132843.324""], [""582959.918"", ""6132842.838""], [""582960.013"", ""6132844.582""], [""582960.367"", ""6132864.510""], [""582933.486"", ""6132865.203""], [""582938.890"", ""6132891.523""], [""582940.688"", ""6132900.283""], [""582946.723"", ""6132894.879""], [""582976.052"", ""6132888.858""]]","[""G72R890_8161"", ""0.0049966232628358065"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R890_8161"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R891_8162,rg5425,G72R891,0.535,36.79,69.175,0.03,0.0,,"[[""582940.688"", ""6132900.283""], [""582938.890"", ""6132891.523""], [""582933.486"", ""6132865.203""], [""582960.367"", ""6132864.510""], [""582960.013"", ""6132844.582""], [""582959.918"", ""6132842.838""], [""582945.893"", ""6132842.550""], [""582875.102"", ""6132846.121""], [""582861.222"", ""6132846.821""], [""582857.310"", ""6132847.069""], [""582857.580"", ""6132849.370""], [""582860.975"", ""6132878.317""], [""582861.498"", ""6132882.772""], [""582862.810"", ""6132893.961""], [""582864.459"", ""6132908.014""], [""582864.494"", ""6132908.310""], [""582866.006"", ""6132915.683""], [""582866.030"", ""6132915.679""], [""582876.907"", ""6132913.394""], [""582940.688"", ""6132900.283""]]","[""G72R891_8162"", ""0.003011784409667462"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R891_8162"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R892_8163,rg5425,G72R892,0.534,44.92,117.761,0.03,0.0,,"[[""582940.769"", ""6132947.223""], [""582985.981"", ""6132937.941""], [""582981.089"", ""6132913.385""], [""582980.397"", ""6132910.017""], [""582976.052"", ""6132888.858""], [""582946.723"", ""6132894.879""], [""582940.688"", ""6132900.283""], [""582876.907"", ""6132913.394""], [""582866.030"", ""6132915.679""], [""582866.006"", ""6132915.683""], [""582873.490"", ""6132952.159""], [""582874.730"", ""6132959.060""], [""582874.968"", ""6132960.383""], [""582891.595"", ""6132957.319""], [""582919.012"", ""6132951.690""], [""582933.380"", ""6132948.740""], [""582940.769"", ""6132947.223""]]","[""G72R892_8163"", ""0.005127152061681965"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R892_8163"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R893_8164,rg5425,G72R893,0.247,16.2,251.09,0.03,0.0,,"[[""583038.464"", ""6132880.913""], [""583037.877"", ""6132877.654""], [""583029.258"", ""6132879.181""], [""583021.605"", ""6132843.765""], [""583012.955"", ""6132843.924""], [""582983.656"", ""6132843.324""], [""582983.651"", ""6132844.412""], [""582983.581"", ""6132876.247""], [""582972.266"", ""6132876.449""], [""582972.791"", ""6132877.923""], [""582974.114"", ""6132879.415""], [""582976.052"", ""6132888.858""], [""582980.397"", ""6132910.017""], [""583005.701"", ""6132904.822""], [""583002.333"", ""6132888.440""], [""583008.858"", ""6132885.436""], [""583009.165"", ""6132886.930""], [""583026.888"", ""6132883.290""], [""583038.464"", ""6132880.913""]]","[""G72R893_8164"", ""0.01093211344305606"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R893_8164"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72R894_8165,rg5425,G72R894,0.247,46.489999999999995,211.579,0.03,0.0,,"[[""583052.108"", ""6132924.361""], [""583052.167"", ""6132924.340""], [""583044.544"", ""6132907.551""], [""583043.658"", ""6132903.666""], [""583038.464"", ""6132880.913""], [""583026.888"", ""6132883.290""], [""583009.165"", ""6132886.930""], [""583008.858"", ""6132885.436""], [""583002.333"", ""6132888.440""], [""583005.701"", ""6132904.822""], [""582980.397"", ""6132910.017""], [""582981.089"", ""6132913.385""], [""582985.981"", ""6132937.941""], [""583037.958"", ""6132927.270""], [""583052.108"", ""6132924.361""]]","[""G72R894_8165"", ""0.009211858816234651"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72R894_8165"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F000_8166,rg5425,G73F000,0.255,44.31999999999999,84.72200000000002,0.03,0.0,,"[[""582975.583"", ""6133149.468""], [""582997.232"", ""6133116.898""], [""582994.413"", ""6133107.846""], [""583011.588"", ""6133099.184""], [""583001.694"", ""6133093.986""], [""582986.661"", ""6133095.689""], [""582967.307"", ""6133068.448""], [""582947.610"", ""6133074.261""], [""582964.533"", ""6133152.245""], [""582975.583"", ""6133149.468""]]","[""G73F000_8166"", ""0.0036886794182269134"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F000_8166"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F001_8167,rg5425,G73F001,0.098,36.19,24.699,0.03,0.0,,"[[""583002.351"", ""6133061.009""], [""582977.256"", ""6133065.509""], [""582967.307"", ""6133068.448""], [""582986.661"", ""6133095.689""], [""583001.694"", ""6133093.986""], [""583011.588"", ""6133099.184""], [""583002.351"", ""6133061.009""]]","[""G73F001_8167"", ""0.0010753605079056978"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F001_8167"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F002_8168,rg5425,G73F002,0.335,41.8,133.48,0.03,0.0,,"[[""582947.610"", ""6133074.261""], [""582967.307"", ""6133068.448""], [""582977.256"", ""6133065.509""], [""582970.799"", ""6133038.375""], [""582977.973"", ""6133029.524""], [""582974.714"", ""6132992.463""], [""582951.541"", ""6132997.690""], [""582923.505"", ""6133003.446""], [""582931.983"", ""6133029.604""], [""582930.599"", ""6133048.582""], [""582936.020"", ""6133077.686""], [""582947.610"", ""6133074.261""]]","[""G73F002_8168"", ""0.005811535713804304"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F002_8168"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F003_8169,rg5425,G73F003,0.317,32.95000000000001,102.138,0.03,0.0,,"[[""583002.351"", ""6133061.009""], [""583017.417"", ""6133057.304""], [""583011.778"", ""6133039.192""], [""583014.099"", ""6133023.241""], [""583014.278"", ""6133014.249""], [""583030.367"", ""6133009.569""], [""583018.910"", ""6132982.347""], [""583000.807"", ""6132987.982""], [""582974.714"", ""6132992.463""], [""582977.973"", ""6133029.524""], [""582970.799"", ""6133038.375""], [""582977.256"", ""6133065.509""], [""583002.351"", ""6133061.009""]]","[""G73F003_8169"", ""0.004446948117594727"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F003_8169"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F004_8170,rg5425,G73F004,0.74,40.99000000000001,117.551,0.03,0.0,,"[[""582974.714"", ""6132992.463""], [""583000.807"", ""6132987.982""], [""583018.910"", ""6132982.347""], [""583068.107"", ""6132972.330""], [""583092.197"", ""6132967.810""], [""583080.313"", ""6132926.535""], [""583101.461"", ""6132921.945""], [""583106.648"", ""6132924.419""], [""583098.189"", ""6132912.926""], [""583097.401"", ""6132914.836""], [""583068.631"", ""6132920.888""], [""583052.456"", ""6132924.289""], [""583052.108"", ""6132924.361""], [""583037.958"", ""6132927.270""], [""582985.981"", ""6132937.941""], [""582940.769"", ""6132947.223""], [""582951.541"", ""6132997.690""], [""582974.714"", ""6132992.463""]]","[""G73F004_8170"", ""0.005118008950355184"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F004_8170"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G73F005_8171,rg5425,G73F005,0.078,33.60000000000001,20.038,0.03,0.0,,"[[""583026.473"", ""6133054.486""], [""583035.529"", ""6133051.669""], [""583029.172"", ""6133019.546""], [""583030.367"", ""6133009.569""], [""583014.278"", ""6133014.249""], [""583014.099"", ""6133023.241""], [""583011.778"", ""6133039.192""], [""583017.417"", ""6133057.304""], [""583026.473"", ""6133054.486""]]","[""G73F005_8171"", ""0.0008724269750764959"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G73F005_8171"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
