forecast_time,target_time,rain_gage_id,forecast_horizon_min,forecast_rainfall_mm,source
2017-06-29,2017-06-30 16:39:00,rg5425,2439,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:40:00,rg5425,2440,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:41:00,rg5425,2441,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:42:00,rg5425,2442,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:43:00,rg5425,2443,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:44:00,rg5425,2444,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:45:00,rg5425,2445,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:46:00,rg5425,2446,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:47:00,rg5425,2447,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:48:00,rg5425,2448,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:49:00,rg5425,2449,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:50:00,rg5425,2450,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:51:00,rg5425,2451,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:52:00,rg5425,2452,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:53:00,rg5425,2453,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:54:00,rg5425,2454,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:55:00,rg5425,2455,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:56:00,rg5425,2456,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:57:00,rg5425,2457,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:58:00,rg5425,2458,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 16:59:00,rg5425,2459,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 17:00:00,rg5425,2460,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 17:01:00,rg5425,2461,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 17:02:00,rg5425,2462,0.005880000000000001,historical_window_minutely
2017-06-29,2017-06-30 17:03:00,rg5425,2463,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:04:00,rg5425,2464,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:05:00,rg5425,2465,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:06:00,rg5425,2466,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:07:00,rg5425,2467,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:08:00,rg5425,2468,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:09:00,rg5425,2469,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:10:00,rg5425,2470,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:11:00,rg5425,2471,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:12:00,rg5425,2472,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:13:00,rg5425,2473,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:14:00,rg5425,2474,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:15:00,rg5425,2475,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:16:00,rg5425,2476,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:17:00,rg5425,2477,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:18:00,rg5425,2478,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:19:00,rg5425,2479,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:20:00,rg5425,2480,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:21:00,rg5425,2481,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:22:00,rg5425,2482,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:23:00,rg5425,2483,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:24:00,rg5425,2484,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:25:00,rg5425,2485,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:26:00,rg5425,2486,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:27:00,rg5425,2487,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:28:00,rg5425,2488,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:29:00,rg5425,2489,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:30:00,rg5425,2490,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:31:00,rg5425,2491,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:32:00,rg5425,2492,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:33:00,rg5425,2493,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:34:00,rg5425,2494,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:35:00,rg5425,2495,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:36:00,rg5425,2496,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:37:00,rg5425,2497,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:38:00,rg5425,2498,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:39:00,rg5425,2499,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:40:00,rg5425,2500,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:41:00,rg5425,2501,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:42:00,rg5425,2502,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:43:00,rg5425,2503,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:44:00,rg5425,2504,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:45:00,rg5425,2505,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:46:00,rg5425,2506,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:47:00,rg5425,2507,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:48:00,rg5425,2508,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:49:00,rg5425,2509,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:50:00,rg5425,2510,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:51:00,rg5425,2511,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:52:00,rg5425,2512,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:53:00,rg5425,2513,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:54:00,rg5425,2514,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:55:00,rg5425,2515,0.00378,historical_window_minutely
2017-06-29,2017-06-30 17:56:00,rg5425,2516,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 17:57:00,rg5425,2517,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 17:58:00,rg5425,2518,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 17:59:00,rg5425,2519,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:00:00,rg5425,2520,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:01:00,rg5425,2521,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:02:00,rg5425,2522,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:03:00,rg5425,2523,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:04:00,rg5425,2524,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:05:00,rg5425,2525,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:06:00,rg5425,2526,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:07:00,rg5425,2527,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:08:00,rg5425,2528,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:09:00,rg5425,2529,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:10:00,rg5425,2530,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:11:00,rg5425,2531,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:12:00,rg5425,2532,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:13:00,rg5425,2533,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:14:00,rg5425,2534,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:15:00,rg5425,2535,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:16:00,rg5425,2536,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:17:00,rg5425,2537,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:18:00,rg5425,2538,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:19:00,rg5425,2539,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:20:00,rg5425,2540,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:21:00,rg5425,2541,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:22:00,rg5425,2542,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:23:00,rg5425,2543,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:24:00,rg5425,2544,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:25:00,rg5425,2545,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:26:00,rg5425,2546,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:27:00,rg5425,2547,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:28:00,rg5425,2548,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:29:00,rg5425,2549,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:30:00,rg5425,2550,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:31:00,rg5425,2551,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:32:00,rg5425,2552,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:33:00,rg5425,2553,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:34:00,rg5425,2554,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:35:00,rg5425,2555,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:36:00,rg5425,2556,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:37:00,rg5425,2557,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:38:00,rg5425,2558,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:39:00,rg5425,2559,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:40:00,rg5425,2560,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:41:00,rg5425,2561,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:42:00,rg5425,2562,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:43:00,rg5425,2563,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:44:00,rg5425,2564,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:45:00,rg5425,2565,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:46:00,rg5425,2566,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:47:00,rg5425,2567,0.0038399999999999997,historical_window_minutely
2017-06-29,2017-06-30 18:48:00,rg5425,2568,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:49:00,rg5425,2569,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:50:00,rg5425,2570,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:51:00,rg5425,2571,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:52:00,rg5425,2572,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:53:00,rg5425,2573,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:54:00,rg5425,2574,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:55:00,rg5425,2575,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:56:00,rg5425,2576,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:57:00,rg5425,2577,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:58:00,rg5425,2578,0.0,historical_window_minutely
2017-06-29,2017-06-30 18:59:00,rg5425,2579,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:00:00,rg5425,2580,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:01:00,rg5425,2581,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:02:00,rg5425,2582,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:03:00,rg5425,2583,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:04:00,rg5425,2584,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:05:00,rg5425,2585,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:06:00,rg5425,2586,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:07:00,rg5425,2587,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:08:00,rg5425,2588,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:09:00,rg5425,2589,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:10:00,rg5425,2590,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:11:00,rg5425,2591,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:12:00,rg5425,2592,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:13:00,rg5425,2593,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:14:00,rg5425,2594,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:15:00,rg5425,2595,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:16:00,rg5425,2596,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:17:00,rg5425,2597,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:18:00,rg5425,2598,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:19:00,rg5425,2599,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:20:00,rg5425,2600,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:21:00,rg5425,2601,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:22:00,rg5425,2602,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:23:00,rg5425,2603,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:24:00,rg5425,2604,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:25:00,rg5425,2605,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:26:00,rg5425,2606,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:27:00,rg5425,2607,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:28:00,rg5425,2608,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:29:00,rg5425,2609,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:30:00,rg5425,2610,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:31:00,rg5425,2611,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:32:00,rg5425,2612,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:33:00,rg5425,2613,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:34:00,rg5425,2614,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:35:00,rg5425,2615,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:36:00,rg5425,2616,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:37:00,rg5425,2617,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:38:00,rg5425,2618,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:39:00,rg5425,2619,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:40:00,rg5425,2620,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:41:00,rg5425,2621,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:42:00,rg5425,2622,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:43:00,rg5425,2623,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:44:00,rg5425,2624,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:45:00,rg5425,2625,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:46:00,rg5425,2626,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:47:00,rg5425,2627,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:48:00,rg5425,2628,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:49:00,rg5425,2629,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:50:00,rg5425,2630,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:51:00,rg5425,2631,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:52:00,rg5425,2632,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:53:00,rg5425,2633,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:54:00,rg5425,2634,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:55:00,rg5425,2635,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:56:00,rg5425,2636,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:57:00,rg5425,2637,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:58:00,rg5425,2638,0.0,historical_window_minutely
2017-06-29,2017-06-30 19:59:00,rg5425,2639,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:00:00,rg5425,2640,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:01:00,rg5425,2641,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:02:00,rg5425,2642,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:03:00,rg5425,2643,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:04:00,rg5425,2644,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:05:00,rg5425,2645,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:06:00,rg5425,2646,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:07:00,rg5425,2647,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:08:00,rg5425,2648,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:09:00,rg5425,2649,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:10:00,rg5425,2650,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:11:00,rg5425,2651,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:12:00,rg5425,2652,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:13:00,rg5425,2653,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:14:00,rg5425,2654,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:15:00,rg5425,2655,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:16:00,rg5425,2656,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:17:00,rg5425,2657,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:18:00,rg5425,2658,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:19:00,rg5425,2659,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:20:00,rg5425,2660,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:21:00,rg5425,2661,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:22:00,rg5425,2662,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:23:00,rg5425,2663,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:24:00,rg5425,2664,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:25:00,rg5425,2665,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:26:00,rg5425,2666,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:27:00,rg5425,2667,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:28:00,rg5425,2668,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:29:00,rg5425,2669,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:30:00,rg5425,2670,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:31:00,rg5425,2671,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:32:00,rg5425,2672,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:33:00,rg5425,2673,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:34:00,rg5425,2674,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:35:00,rg5425,2675,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:36:00,rg5425,2676,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:37:00,rg5425,2677,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:38:00,rg5425,2678,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:39:00,rg5425,2679,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:40:00,rg5425,2680,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:41:00,rg5425,2681,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:42:00,rg5425,2682,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:43:00,rg5425,2683,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:44:00,rg5425,2684,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:45:00,rg5425,2685,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:46:00,rg5425,2686,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:47:00,rg5425,2687,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:48:00,rg5425,2688,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:49:00,rg5425,2689,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:50:00,rg5425,2690,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:51:00,rg5425,2691,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:52:00,rg5425,2692,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:53:00,rg5425,2693,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:54:00,rg5425,2694,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:55:00,rg5425,2695,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:56:00,rg5425,2696,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:57:00,rg5425,2697,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:58:00,rg5425,2698,0.0,historical_window_minutely
2017-06-29,2017-06-30 20:59:00,rg5425,2699,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:00:00,rg5425,2700,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:01:00,rg5425,2701,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:02:00,rg5425,2702,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:03:00,rg5425,2703,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:04:00,rg5425,2704,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:05:00,rg5425,2705,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:06:00,rg5425,2706,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:07:00,rg5425,2707,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:08:00,rg5425,2708,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:09:00,rg5425,2709,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:10:00,rg5425,2710,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:11:00,rg5425,2711,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:12:00,rg5425,2712,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:13:00,rg5425,2713,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:14:00,rg5425,2714,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:15:00,rg5425,2715,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:16:00,rg5425,2716,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:17:00,rg5425,2717,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:18:00,rg5425,2718,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:19:00,rg5425,2719,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:20:00,rg5425,2720,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:21:00,rg5425,2721,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:22:00,rg5425,2722,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:23:00,rg5425,2723,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:24:00,rg5425,2724,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:25:00,rg5425,2725,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:26:00,rg5425,2726,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:27:00,rg5425,2727,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:28:00,rg5425,2728,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:29:00,rg5425,2729,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:30:00,rg5425,2730,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:31:00,rg5425,2731,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:32:00,rg5425,2732,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:33:00,rg5425,2733,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:34:00,rg5425,2734,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:35:00,rg5425,2735,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:36:00,rg5425,2736,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:37:00,rg5425,2737,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:38:00,rg5425,2738,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:39:00,rg5425,2739,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:40:00,rg5425,2740,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:41:00,rg5425,2741,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:42:00,rg5425,2742,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:43:00,rg5425,2743,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:44:00,rg5425,2744,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:45:00,rg5425,2745,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:46:00,rg5425,2746,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:47:00,rg5425,2747,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:48:00,rg5425,2748,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:49:00,rg5425,2749,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:50:00,rg5425,2750,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:51:00,rg5425,2751,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:52:00,rg5425,2752,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:53:00,rg5425,2753,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:54:00,rg5425,2754,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:55:00,rg5425,2755,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:56:00,rg5425,2756,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:57:00,rg5425,2757,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:58:00,rg5425,2758,0.0,historical_window_minutely
2017-06-29,2017-06-30 21:59:00,rg5425,2759,0.0,historical_window_minutely
2017-06-29,2017-06-30 22:00:00,rg5425,2760,0.0,historical_window_minutely
2017-06-29,2017-06-30 22:01:00,rg5425,2761,0.0,historical_window_minutely
2017-06-29,2017-06-30 22:02:00,rg5425,2762,0.0,historical_window_minutely
2017-06-29,2017-06-30 22:03:00,rg5425,2763,0.0,historical_window_minutely
2017-06-29,2017-06-30 22:04:00,rg5425,2764,0.0,historical_window_minutely
2017-06-29,2017-06-30 22:05:00,rg5425,2765,0.0,historical_window_minutely
2017-06-29,2017-06-30 22:06:00,rg5425,2766,0.0,historical_window_minutely
