timestamp,gate_id,facility_type,inlet_node,outlet_node,status,setting,flow_cms
2017-07-01 18:15:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.0
2017-07-01 18:15:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 18:15:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 18:15:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 18:15:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 18:15:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 18:15:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 18:15:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 18:15:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0
2017-07-01 18:15:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 18:15:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 18:30:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.0028702510911531556
2017-07-01 18:30:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 18:30:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 18:30:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 18:30:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 18:30:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 18:30:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 18:30:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 18:30:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 18:30:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 18:30:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 18:30:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,4.053012473576815e-06
2017-07-01 18:30:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 18:30:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 18:30:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 18:30:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 18:30:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 18:30:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 18:30:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 18:30:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 18:30:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.000817725418635959
2017-07-01 18:30:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 18:30:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 18:45:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.0028423975027668546
2017-07-01 18:45:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 18:45:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 18:45:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 18:45:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 18:45:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 18:45:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 18:45:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 18:45:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 18:45:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 18:45:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 18:45:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,3.890916626313584e-06
2017-07-01 18:45:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 18:45:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 18:45:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 18:45:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 18:45:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 18:45:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 18:45:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 18:45:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 18:45:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0003705404807015131
2017-07-01 18:45:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 18:45:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 19:00:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.0028269234432751686
2017-07-01 19:00:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 19:00:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 19:00:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 19:00:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 19:00:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 19:00:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 19:00:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 19:00:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 19:00:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 19:00:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 19:00:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,3.7875078513175136e-06
2017-07-01 19:00:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 19:00:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 19:00:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 19:00:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 19:00:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 19:00:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 19:00:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 19:00:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 19:00:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0
2017-07-01 19:00:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 19:00:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 19:15:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.00282571627518603
2017-07-01 19:15:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 19:15:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 19:15:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 19:15:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 19:15:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 19:15:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 19:15:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 19:15:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 19:15:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 19:15:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 19:15:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,3.5903231307844406e-06
2017-07-01 19:15:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 19:15:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 19:15:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 19:15:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 19:15:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0065
2017-07-01 19:15:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 19:15:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 19:15:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 19:15:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0008258950313216859
2017-07-01 19:15:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 19:15:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 19:30:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.0028402299807900335
2017-07-01 19:30:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 19:30:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 19:30:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 19:30:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 19:30:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 19:30:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 19:30:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 19:30:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 19:30:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 19:30:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 19:30:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,3.411977672261742e-06
2017-07-01 19:30:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 19:30:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 19:30:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 19:30:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 19:30:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 19:30:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 19:30:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 19:30:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 19:30:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0003924680430848798
2017-07-01 19:30:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 19:30:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 19:45:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.0028531118123891796
2017-07-01 19:45:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 19:45:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 19:45:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 19:45:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 19:45:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 19:45:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 19:45:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 19:45:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 19:45:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 19:45:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 19:45:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,3.4243974005310067e-06
2017-07-01 19:45:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 19:45:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 19:45:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 19:45:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 19:45:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 19:45:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 19:45:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 19:45:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 19:45:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0
2017-07-01 19:45:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 19:45:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 20:00:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.00286029739040984
2017-07-01 20:00:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 20:00:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 20:00:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 20:00:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 20:00:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 20:00:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 20:00:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 20:00:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 20:00:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 20:00:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 20:00:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,3.201870315145243e-06
2017-07-01 20:00:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.0
2017-07-01 20:00:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 20:00:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 20:00:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 20:00:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 20:00:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 20:00:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 20:00:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 20:00:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0015584602883599243
2017-07-01 20:00:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 20:00:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 20:15:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.002931048335971788
2017-07-01 20:15:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 20:15:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 20:15:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 20:15:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 20:15:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 20:15:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 20:15:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 20:15:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 20:15:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 20:15:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 20:15:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,3.2501013444293676e-06
2017-07-01 20:15:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 20:15:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 20:15:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 20:15:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 20:15:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 20:15:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 20:15:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 20:15:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 20:15:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0006049088121229334
2017-07-01 20:15:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 20:15:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 20:30:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.0030877612480129523
2017-07-01 20:30:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 20:30:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 20:30:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 20:30:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 20:30:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 20:30:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 20:30:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 20:30:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 20:30:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 20:30:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 20:30:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,3.142401557005314e-06
2017-07-01 20:30:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 20:30:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 20:30:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 20:30:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 20:30:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 20:30:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 20:30:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 20:30:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 20:30:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,1.3942460924508853e-05
2017-07-01 20:30:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 20:30:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 20:45:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.003201805785750142
2017-07-01 20:45:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 20:45:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 20:45:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 20:45:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 20:45:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 20:45:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 20:45:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 20:45:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 20:45:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 20:45:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 20:45:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,2.8588588973864263e-06
2017-07-01 20:45:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 20:45:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 20:45:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 20:45:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 20:45:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 20:45:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 20:45:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 20:45:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 20:45:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0
2017-07-01 20:45:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 20:45:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 21:00:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.0032647529299340066
2017-07-01 21:00:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 21:00:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 21:00:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 21:00:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 21:00:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 21:00:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 21:00:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 21:00:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 21:00:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 21:00:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 21:00:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,2.7203629636890124e-06
2017-07-01 21:00:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,0.02
2017-07-01 21:00:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 21:00:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 21:00:00,G72R34Rw1,weir,G72R34R,G72R34X,open,1.0,0.0
2017-07-01 21:00:00,G72R520_l1_vandbremse,outlet,G72R520,G72R52X,open,1.0,0.0
2017-07-01 21:00:00,G72R520w1,weir,G72R520,G72R52X,open,1.0,0.0
2017-07-01 21:00:00,G75F65Yw1,weir,G75F65Y,G75F65X,open,1.0,0.0
2017-07-01 21:00:00,G80F11Bw1,weir,G80F11B,G80O010,open,1.0,0.0
2017-07-01 21:00:00,G80F310_G80F13P_l1,outlet,G80F310,G80F13P,open,1.0,0.0005425697720926763
2017-07-01 21:00:00,G80F66Yw1,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 21:00:00,G80F66Yw2,weir,G80F66Y,G80F66X,open,1.0,0.0
2017-07-01 21:15:00,G60F60Y_G60F070_l1,outlet,G60F60Y,G60F070,open,1.0,0.0033532237573016526
2017-07-01 21:15:00,G60F60Yw1,weir,G60F60Y,G60F60X,open,1.0,0.0
2017-07-01 21:15:00,G60F61Yo1,orifice,G60F61Y,G60O361,open,1.0,0.0
2017-07-01 21:15:00,G70F62Yw1,weir,G70F62Y,G70F62X,open,1.0,0.0
2017-07-01 21:15:00,G71F05R_skylo1,orifice,G71F05R_skyl,G71F05R,closed,0.0,0.0
2017-07-01 21:15:00,G71F05R_skylw1,weir,G71F05R_skyl,G71F05R,open,1.0,0.0
2017-07-01 21:15:00,G71F06Rw1,weir,G71F06R,G71F06R_ovl,open,1.0,0.0
2017-07-01 21:15:00,G71F090w1,weir,G71F090,G71F04R,open,1.0,0.0
2017-07-01 21:15:00,G71F12Pw1,orifice,G71F12P,G71O020,open,1.0,0.0
2017-07-01 21:15:00,G71F68Yout1,outlet,G71F68Y,G71R050,open,1.0,0.0
2017-07-01 21:15:00,G72K020w1,weir,G72K020,G71F05R_skyl,open,1.0,0.0
2017-07-01 21:15:00,G72R150_G74F150_l1,outlet,G72R150,G74F150,open,1.0,2.620747837692875e-06
2017-07-01 21:15:00,G72R33Bout1,outlet,G72R33B,G72R33Bb,open,1.0,2.8320000000000003e-05
2017-07-01 21:15:00,G72R33Bw1,weir,G72R33B,G72R642,open,1.0,0.0
2017-07-01 21:15:00,G72R34R_vandbremse,outlet,G72R34R,G72R34X,open,1.0,0.0
