timestamp,pump_id,pump_station_id,flow_cms,setting,status,inlet_node,outlet_node
2017-06-29 08:00:00,G71F320Pp1,G71F320,0.0,1.0,ON,G71F320,G_ADD
2017-06-29 08:15:00,G70F11Pp1,G70F11,0.000509325162490494,1.0,ON,G70F11P,G70F100
2017-06-29 08:15:00,G71F12Pp1,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 08:15:00,G71F12Pp2,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 08:15:00,G71F68Yp1,G71F68Y,0.0,0.0,OFF,G71F68Y,G71F060
2017-06-29 08:15:00,G80F13Pp1,G80F13,0.0,0.0,OFF,G80F13P,G80F240
2017-06-29 08:15:00,G70F11Pp2,G70F11,0.0,0.0,OFF,G70F11P,G70F100
2017-06-29 08:15:00,G71F320Pp1,G71F320,0.0,1.0,ON,G71F320,G_ADD
2017-06-29 08:30:00,G70F11Pp1,G70F11,0.007114827444420859,1.0,ON,G70F11P,G70F100
2017-06-29 08:30:00,G71F12Pp1,G71F12,0.015000000000000001,1.0,ON,G71F12P,G71F060
2017-06-29 08:30:00,G71F12Pp2,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 08:30:00,G71F68Yp1,G71F68Y,0.0,0.0,OFF,G71F68Y,G71F060
2017-06-29 08:30:00,G80F13Pp1,G80F13,0.0,0.0,OFF,G80F13P,G80F240
2017-06-29 08:30:00,G70F11Pp2,G70F11,0.0,0.0,OFF,G70F11P,G70F100
2017-06-29 08:30:00,G71F320Pp1,G71F320,0.0,1.0,ON,G71F320,G_ADD
2017-06-29 08:45:00,G70F11Pp1,G70F11,0.007812344343059623,1.0,ON,G70F11P,G70F100
2017-06-29 08:45:00,G71F12Pp1,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 08:45:00,G71F12Pp2,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 08:45:00,G71F68Yp1,G71F68Y,0.0,0.0,OFF,G71F68Y,G71F060
2017-06-29 08:45:00,G80F13Pp1,G80F13,0.0,0.0,OFF,G80F13P,G80F240
2017-06-29 08:45:00,G70F11Pp2,G70F11,0.0,0.0,OFF,G70F11P,G70F100
2017-06-29 08:45:00,G71F320Pp1,G71F320,0.0,1.0,ON,G71F320,G_ADD
2017-06-29 09:00:00,G70F11Pp1,G70F11,0.0050918148442177825,1.0,ON,G70F11P,G70F100
2017-06-29 09:00:00,G71F12Pp1,G71F12,0.015000000000000001,1.0,ON,G71F12P,G71F060
2017-06-29 09:00:00,G71F12Pp2,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 09:00:00,G71F68Yp1,G71F68Y,0.0,0.0,OFF,G71F68Y,G71F060
2017-06-29 09:00:00,G80F13Pp1,G80F13,0.0,0.0,OFF,G80F13P,G80F240
2017-06-29 09:00:00,G70F11Pp2,G70F11,0.0,0.0,OFF,G70F11P,G70F100
2017-06-29 09:00:00,G71F320Pp1,G71F320,0.0,1.0,ON,G71F320,G_ADD
2017-06-29 09:15:00,G70F11Pp1,G70F11,0.021,1.0,ON,G70F11P,G70F100
2017-06-29 09:15:00,G71F12Pp1,G71F12,0.015000000000000001,1.0,ON,G71F12P,G71F060
2017-06-29 09:15:00,G71F12Pp2,G71F12,0.004,1.0,ON,G71F12P,G71F060
2017-06-29 09:15:00,G71F68Yp1,G71F68Y,0.0,0.0,OFF,G71F68Y,G71F060
2017-06-29 09:15:00,G80F13Pp1,G80F13,0.026000000000000002,1.0,ON,G80F13P,G80F240
2017-06-29 09:15:00,G70F11Pp2,G70F11,0.011000000000000001,1.0,ON,G70F11P,G70F100
2017-06-29 09:15:00,G71F320Pp1,G71F320,0.050399189123233476,1.0,ON,G71F320,G_ADD
2017-06-29 09:30:00,G70F11Pp1,G70F11,0.021,1.0,ON,G70F11P,G70F100
2017-06-29 09:30:00,G71F12Pp1,G71F12,0.015000000000000001,1.0,ON,G71F12P,G71F060
2017-06-29 09:30:00,G71F12Pp2,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 09:30:00,G71F68Yp1,G71F68Y,0.0,0.0,OFF,G71F68Y,G71F060
2017-06-29 09:30:00,G80F13Pp1,G80F13,0.0,0.0,OFF,G80F13P,G80F240
2017-06-29 09:30:00,G70F11Pp2,G70F11,0.011000000000000001,1.0,ON,G70F11P,G70F100
2017-06-29 09:30:00,G71F320Pp1,G71F320,0.08,1.0,ON,G71F320,G_ADD
2017-06-29 09:45:00,G70F11Pp1,G70F11,0.011139575231136935,1.0,ON,G70F11P,G70F100
2017-06-29 09:45:00,G71F12Pp1,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 09:45:00,G71F12Pp2,G71F12,0.0,0.0,OFF,G71F12P,G71F060
2017-06-29 09:45:00,G71F68Yp1,G71F68Y,0.0,0.0,OFF,G71F68Y,G71F060
2017-06-29 09:45:00,G80F13Pp1,G80F13,0.026000000000000002,1.0,ON,G80F13P,G80F240
2017-06-29 09:45:00,G70F11Pp2,G70F11,0.0,0.0,OFF,G70F11P,G70F100
2017-06-29 09:45:00,G71F320Pp1,G71F320,0.08,1.0,ON,G71F320,G_ADD
